split,v0,theta_deg,drag,range
0,1.79221912032495645e+01,2.41707564593035364e+01,4.85818543016600032e-02,1.38180222202414420e+01
0,4.26153268814984969e+01,6.28495841759929945e+01,4.05133154302327533e-02,2.63664826637780862e+01
0,1.64462275982381314e+01,3.89989843862859544e+01,3.49292125088724453e-03,2.49566404123735879e+01
1,5.42226534541930931e+01,7.32651013967403060e+01,2.44778027841036847e-02,2.96252828583901646e+01
0,5.31468653766437171e+01,2.08150748361350537e+01,1.17814442625344025e-02,8.33280288004316105e+01
0,1.22456944032707593e+01,2.59815301434526660e+01,1.97446525233235179e-02,1.01454162623064050e+01
0,6.65195946728906051e+01,3.29904579725920115e+01,1.70641128935602564e-02,8.90491534066481876e+01
0,6.50756332657648926e+01,2.45747995757468871e+01,1.97903064921953406e-02,7.67466958894936795e+01
0,7.40715788030715885e+01,3.13706270689796014e+01,6.65109911933549902e-02,3.35395495918145059e+01
0,5.69214652716933927e+01,3.68793840907122927e+01,2.25148546586240797e-02,6.63440818415458011e+01
2,5.85003562634656262e+01,6.44089198420696647e+01,6.81578580809765605e-02,1.92855402380071510e+01
2,2.14619158117217523e+01,5.85932789230621296e+01,9.62341191753825556e-03,3.05180120297466040e+01
0,1.16722169785168202e+01,6.48191191304211003e+01,1.21065686159177680e-02,9.29638833561848976e+00
0,1.45894206692893942e+01,4.84971471063803534e+01,5.67227636405934904e-02,1.12659641470053611e+01
0,7.75122938112250068e+01,3.03615474047401861e+01,1.37689496232710519e-02,1.13519881396885154e+02
1,5.52004955891743521e+01,2.00743485060743012e+01,6.44322789460662765e-02,2.89088449677214854e+01
1,7.62834666545385147e+01,7.66165292195032066e+01,5.19080179617756928e-03,8.70023443230195710e+01
2,3.44569051210466952e+01,5.38522787499111431e+01,7.48451661122144091e-02,1.79320460337647312e+01
0,6.28655103662989774e+01,2.46594389470586179e+01,2.65682127461964526e-02,6.14924041998974928e+01
0,1.45779275753166750e+01,3.14915121789278381e+01,5.26236332623534961e-02,1.14330400861393073e+01
0,2.16343615915079823e+01,4.99775476819161071e+01,2.69451769498131634e-02,2.41923535912861318e+01
1,2.93993334410392997e+01,4.24950733805358638e+01,4.66096143360253748e-02,2.52593550578533268e+01
1,4.85222776190519198e+01,1.31078790163215686e+01,5.93180198477766610e-02,2.52182858030047008e+01
0,4.90186216063637019e+01,3.16098902088291887e+01,9.71583696995108673e-03,9.60711775375629173e+01
0,4.49290516614910445e+01,4.99070715012881863e+01,6.26662188638254930e-02,2.48716724677786907e+01
0,3.97124509242454309e+01,6.67977818495582483e+01,3.87389071623967934e-02,2.32579982392293694e+01
0,5.02993612237369021e+01,2.34663229844489400e+01,3.49630608721919756e-02,4.35148957220243133e+01
0,7.76663676771486848e+01,2.65404424047407623e+01,6.94922681924730473e-02,3.29787173304079460e+01
2,4.20655692340283451e+01,3.94824078227816528e+01,7.42003732176380049e-02,2.31831410206362598e+01
1,6.86229995258883321e+01,3.03698857540764848e+01,1.34035487772702494e-02,1.06186722251657628e+02
0,1.39110375522309830e+01,6.82029676742304645e+01,5.79598901166814701e-02,7.20899047517640490e+00
0,3.69911080061040280e+01,4.87437991228552789e+01,7.77705942965833119e-02,1.93847856686113538e+01
0,4.92347510549679370e+01,2.52307143652955332e+01,1.56836203759194090e-02,7.10501956353238171e+01
2,5.34224388958456018e+01,4.43473036744872076e+01,7.31469641830542472e-02,2.52821304379248772e+01
0,2.75012837952407878e+01,4.63930171439472616e+01,6.57363323034035052e-02,1.87519308630109371e+01
0,3.79503709440616674e+01,2.87000623385832050e+01,7.23347799454227558e-02,2.25789137304081464e+01
0,7.62904318114983084e+01,5.18564061726316723e+01,5.25482673998595926e-02,3.48131943266449184e+01
0,5.54195527808364332e+01,6.40311031689384293e+01,1.18575394396023184e-02,7.03554405167240873e+01
1,5.09476373888606204e+01,2.51546157382318185e+01,3.25189171937347934e-02,4.67239418197639367e+01
0,1.45709097363888649e+01,3.09960449601321031e+01,3.64095146414604304e-02,1.28546564213596550e+01
0,1.36523380350203389e+01,2.07345580229671569e+01,3.95852531198349553e-02,9.25598328389496139e+00
0,2.47978913482445265e+01,3.23675737800863033e+01,1.91176904263744350e-03,5.22315622394747834e+01
2,1.96475943094043117e+01,6.47459525878029041e+01,4.64574519921742788e-03,2.62522619471342793e+01
0,7.88624950491301320e+01,6.21403371948938030e+01,7.40231437229591643e-02,2.11170798888793847e+01
1,1.01923003321864911e+01,7.47427750648808740e+01,1.27952992461436202e-03,5.26478132698583945e+00
0,3.56090470426361989e+01,3.72151430110274646e+01,1.32442079327801387e-02,6.05315084848639060e+01
0,1.40895714736661120e+01,1.68999291740094471e+01,6.55701491858044494e-02,7.42118352844150753e+00
2,5.48007390822373637e+01,2.17281336677792254e+01,6.29984785448381712e-02,2.97187214493353302e+01
0,1.32573241452401369e+01,4.59624507534592510e+01,3.43782875376816913e-02,1.21298714369017748e+01
0,1.47886744879205612e+01,1.77403431453571017e+01,3.33431076493573286e-03,1.22879889126486450e+01
1,1.55959753925683220e+01,5.91041175211444738e+01,3.03421359329447450e-02,1.36459464137943467e+01
0,2.90249591912015674e+01,3.11121328153080299e+01,4.69420974919938991e-02,2.49638923734381493e+01
0,5.03450647597655419e+01,4.33305807346646432e+01,6.33558831218508992e-03,1.23453871726938956e+02
0,6.63814032341597624e+01,3.88874241119114430e+01,6.42560162202713836e-02,3.20702146596594417e+01
0,2.87034109150882557e+01,3.61409411523157331e+01,4.93186366184755615e-02,2.42975239674313883e+01
0,2.98219739598626461e+01,6.87250962696628562e+01,5.97712141244574058e-02,1.34241113858198524e+01
0,6.77137500766355913e+01,1.27501564166312509e+01,7.80250992768566354e-02,2.50357818858971939e+01
0,6.22163866123425819e+01,7.14434266188688554e+01,3.25918364809192687e-02,2.78296117425946825e+01
0,1.88770323850134254e+01,1.64123199956219032e+01,4.83464466776466067e-02,1.20673744451534777e+01
1,6.64444254294449763e+01,1.86794607606470642e+01,6.30498813664908536e-02,3.19492515600211320e+01
1,6.81875776044696806e+01,2.36797304975897944e+01,1.07552173177562511e-02,1.15276483832710838e+02
0,2.24478048496974125e+01,7.01600028649136789e+01,7.24171312828458674e-02,9.20986101876838426e+00
1,5.38863599000787517e+01,7.84891303709838439e+01,5.15160991926562339e-02,1.18510077855740494e+01
0,2.37720535274866549e+01,2.11596892374375791e+01,5.15583536698189376e-02,1.75827811041430309e+01
0,2.70444898419657775e+01,4.82301461197166859e+01,2.58437224755968566e-02,3.17359984737006329e+01
0,4.45804028730049424e+01,5.16006249258291092e+01,8.31809691985727247e-03,8.98433313067812946e+01
2,4.65554019565565937e+01,2.36642616928448248e+01,2.74874755736375584e-02,4.80205655953023225e+01
1,4.35323460778731075e+01,6.08146844719303772e+01,4.37635633431572302e-02,2.65115268417673882e+01
0,4.78798737312946088e+01,4.21831627072767645e+01,6.57440521093771713e-02,2.66884775736198812e+01
1,2.49215273497816696e+01,2.70147549235590105e+01,5.14865999638737942e-02,2.00617533494360742e+01
0,6.45006257689538529e+01,2.70628387896592386e+01,1.85801447319261202e-02,8.08722379586828168e+01
0,2.94493888420025840e+01,5.37544849936205793e+01,1.36240257001581534e-02,4.44336725727106625e+01
2,7.38878302803377096e+01,1.24433458620954180e+01,1.82269178289330390e-02,7.24251116656075169e+01
0,4.60608712512712728e+01,6.69622278665615056e+01,4.53507944236053381e-02,2.22990637609928619e+01
0,3.12578837061209356e+01,6.61545791911583194e+01,1.19562958291132403e-02,3.87495605558730958e+01
0,2.22068731755810091e+01,4.82367689499381029e+01,3.50367400415190836e-02,2.23150455792061670e+01
0,4.39642773691221151e+01,1.18004707472089425e+01,6.58685886271027504e-02,2.10833750028761777e+01
0,3.63408110105946633e+01,5.87492202831888548e+01,1.41503733732652216e-02,5.02559738168522614e+01
0,5.36165653505352893e+01,3.63254683456418377e+01,3.40926286119685937e-02,4.78161345524672470e+01
1,4.48921707836064883e+01,1.47798657250297403e+01,2.73634941899431536e-02,3.95819417181317235e+01
1,1.25871788600487733e+01,3.18559238118649120e+01,6.50094152157693617e-02,8.77826175646073992e+00
0,6.83166338165973457e+01,3.76142969696802183e+01,3.42721738364377138e-02,5.40260970521671453e+01
0,1.36171757383577194e+01,1.85863206223206134e+01,2.44609841403683886e-02,9.38241423804974239e+00
0,6.79316614701447179e+01,7.63264533974172110e+01,1.27586303926319911e-02,4.51506786549942447e+01
0,6.68924750391743430e+01,3.98229021085139152e+01,6.19060208935529876e-02,3.29738101242988435e+01
0,7.46788187701293253e+01,6.67019787619565108e+01,3.98459041015555293e-02,3.07022231223459698e+01
0,5.65080728806072941e+01,5.18282165253523246e+01,2.89732373604206228e-02,4.89631978759321740e+01
0,2.12436543873745372e+01,3.67189386080122588e+01,6.10904056346580765e-02,1.65627167172632177e+01
1,4.09350588017826453e+01,4.58849698844027074e+01,7.38519891530128869e-02,2.18863110401606598e+01
1,4.07602862119329359e+01,4.54278159138792574e+01,7.53244803181921246e-02,2.16025739846759421e+01
0,5.42633090537340408e+01,3.65227552585100312e+01,4.69443831643420826e-03,1.53497787377576913e+02
0,3.66796272682830491e+01,1.79039806378918200e+01,6.62263453868834340e-02,2.11675040728143209e+01
0,5.72974661578382793e+01,6.85394496891038614e+01,4.21578495352952429e-02,2.46834092147295259e+01
0,2.42735166068486379e+01,4.52116687974512601e+01,3.65326714328130311e-02,2.43392869022760685e+01
1,3.47345544702591127e+01,4.53283026193984355e+01,5.64583292763006020e-02,2.44847578732565161e+01
0,4.80319387901148076e+01,4.15355886890908295e+01,6.14853200707191003e-02,2.82902258016580568e+01
0,3.99355735850114328e+01,3.93829086199213165e+01,6.23361708758100735e-02,2.57151395371355811e+01
0,1.85767955538300171e+01,7.41901423383143879e+01,4.15916084443038181e-02,8.84630408876615526e+00
0,7.76079684533753067e+01,7.46364436399944537e+01,3.57187508282616473e-02,2.39659294941338601e+01
1,5.83906781495530041e+01,6.17344616423890429e+01,9.57183169080916101e-03,8.88423589777088836e+01
0,6.83124554453718105e+01,1.32988871280097705e+01,4.42562902488378360e-02,3.89759209186637889e+01
0,3.50222522402402490e+01,3.69461856296367159e+01,3.28594877150163306e-02,3.65327525372487258e+01
0,7.61427137118361088e+01,5.80928209757334457e+01,6.05912154707168860e-02,2.74494433381173302e+01
0,6.68712970386989696e+01,4.86292005796137872e+01,2.78927804864629626e-02,5.73035149532330621e+01
2,7.85654371911520144e+01,6.68229648493548325e+01,6.68270141770610226e-02,1.99858914681441782e+01
0,2.38175976672863818e+01,2.99904167474163330e+01,7.91407876340626398e-02,1.53840483283793397e+01
0,4.34018633620519836e+01,7.02284783584169787e+01,3.28674068656503796e-02,2.42628334113958992e+01
2,3.70094295850658597e+01,3.13627148553585045e+01,3.57436185623727712e-02,3.59318824538667130e+01
0,5.29726496922125847e+01,4.23965277919134422e+01,3.34022089262737687e-02,4.68697372456698886e+01
1,2.75153813567572101e+01,2.79918253215877861e+01,1.06675948372063536e-02,4.38843346709493076e+01
0,1.70330602825480426e+01,6.15078849783600958e+01,6.93362484487418107e-02,9.87675115576788087e+00
2,4.33631610780240209e+01,2.08353593772783228e+01,1.33209439409977381e-02,6.32914367986837405e+01
1,5.47630355563743407e+01,6.58006486855356059e+01,3.50667948453949122e-02,3.07290506427954746e+01
1,3.68810792943916894e+01,5.84679005153905322e+01,2.68071139161326945e-02,3.52824019771490285e+01
2,7.91207539901401020e+01,2.34042686641689066e+01,5.81107251425675153e-02,3.82111083104161651e+01
0,3.84192140504228732e+01,6.31798918328553185e+01,3.54786990344161182e-02,2.70140133208325146e+01
0,3.09870879706469147e+01,1.52821087548717394e+01,1.61800642966855070e-02,3.26545530327058202e+01
0,6.69728477569658054e+01,4.01310442328615267e+01,2.06928103075731500e-02,7.68977641818747912e+01
1,4.26682862122957260e+01,6.70640391743832254e+01,3.16866028014455917e-02,2.77626513773228041e+01
0,2.91251747889444985e+01,2.80636899753126201e+01,2.83160637978247219e-02,3.22222729904188157e+01
0,3.00543717130124506e+01,5.24893368678224519e+01,3.70338419779997416e-02,2.71536437740632834e+01
0,7.63009052470966935e+01,4.45080946547309821e+01,4.09460374466330979e-03,2.31841288475763974e+02
0,7.73215723711945486e+01,1.00644096127854432e+01,7.76449719532072702e-02,2.52411646501740030e+01
0,5.52365827370090940e+01,3.96189308860996334e+01,2.49528382869328895e-03,2.00020160138016792e+02
2,2.95137583672334607e+01,7.97017016061963659e+01,4.66783237296482245e-02,8.35990026014740018e+00
1,5.97958330603289454e+01,1.36759376535566908e+01,6.48509868560372960e-02,2.74499326471098115e+01
0,2.51738637355276147e+01,2.20361805342967898e+01,4.59932958004154457e-02,2.00732224548655083e+01
0,3.25459281189755103e+01,1.12524646850007706e+01,5.23109278474123626e-02,1.80467980219791322e+01
0,4.79215451791935791e+01,4.72040970236869555e+01,1.12238958923679272e-02,8.56998205094620147e+01
0,3.80800912815181931e+01,2.86523813307145723e+01,4.82601206083934711e-02,2.99239740253853661e+01
0,3.45716703844210826e+01,1.33175065169846683e+01,7.45172081555233595e-02,1.68808019189931429e+01
1,7.81894100640541723e+01,1.65430775770663132e+01,7.03802614512629571e-02,3.08734816471081039e+01
0,2.19144322135824368e+01,1.55209816330000496e+01,3.68627947439668577e-02,1.56556785160391279e+01
0,5.29644991264592448e+01,5.69984792436385561e+01,7.07354044681505895e-02,2.16144224947588484e+01
2,1.26978972638694678e+01,1.87385766722507086e+01,1.20363197150441092e-03,9.67655663986623260e+00
0,1.64200315993733099e+01,7.70823690964502646e+01,6.52777221376286271e-02,5.19749792600366778e+00
0,2.46997203508207193e+01,4.51775908787875764e+01,3.29961540130215142e-02,2.61197640970081721e+01
0,7.94180337210125344e+01,3.14072260050120953e+01,6.29138403169147570e-02,3.60976723246097890e+01
0,6.08497247459459984e+01,7.32904230688405960e+01,7.26793898336867278e-02,1.30072866996790992e+01
0,7.07626666940439293e+01,6.48298324373622137e+01,4.84870974097061577e-02,2.71543550743814350e+01
0,1.34638649245701583e+01,3.42852919458271543e+01,5.51160175716533807e-02,1.03845614406683815e+01
0,5.77006916856871044e+01,5.10097465725602532e+01,1.08750215872219867e-02,9.80838938343489986e+01
2,4.07955535605204034e+01,5.40847433962574513e+01,6.18479552728913792e-02,2.25437306986578392e+01
2,3.91493963988744582e+01,7.55699693365326368e+01,6.86220373471195782e-04,6.93228831226604285e+01
0,5.95778355973580176e+01,7.75008841001472035e+01,4.62932980295226240e-02,1.45232955692020163e+01
0,3.15823265374906406e+01,6.12128456521125131e+01,3.85191275306240172e-02,2.35110781718828150e+01
0,4.59427476289717305e+01,2.10062094342934103e+01,3.71035714031781802e-02,3.81620954620821067e+01
2,2.82507305276601492e+01,5.16737978110654623e+01,2.67979977952730493e-02,3.13852091733460874e+01
0,3.73982849414686029e+01,1.56618075654009044e+01,3.70128638678990027e-02,2.89663159539755135e+01
0,4.73328322643326587e+01,4.01629136278783818e+01,3.35903002961100705e-02,4.42051709864496161e+01
0,2.10516701978384191e+01,6.31006921331506092e+01,4.60821073382099780e-02,1.44609887574386438e+01
2,2.93330985333642502e+01,6.74445381987963231e+01,2.74829719029568847e-02,2.28613952640413522e+01
1,3.94284133655078222e+01,3.52643631306857372e+01,5.07747713716563340e-02,2.99230582480902321e+01
2,4.30923584969708813e+01,2.98247381932697913e+01,3.28676262033693531e-02,4.22822913365011459e+01
0,6.60002777607712687e+01,6.06938206853225779e+01,5.52782120761357715e-02,2.65828539884811228e+01
0,5.50065079707319526e+01,7.36920743774687423e+01,6.22528981489666872e-02,1.40037573955979440e+01
0,4.93743046565482118e+01,6.79634270847783313e+01,2.63390892972941333e-02,3.34740627207108119e+01
0,7.08907175590277632e+01,5.80967750650168711e+01,2.81030102485890151e-02,5.02878609164141892e+01
0,2.38144205343734612e+01,3.56975170005388236e+01,7.88656689092105956e-02,1.56583591774409427e+01
0,1.72858124624624487e+01,3.23279805022801696e+01,5.85270421216078848e-02,1.35105453977930896e+01
0,3.75607649357414815e+01,6.25046261503469580e+01,6.01235415537589926e-02,1.85270956756803109e+01
2,1.96032968890094743e+01,5.60461428855539197e+01,3.78681897820863644e-02,1.72266019459933517e+01
0,4.89186726670606546e+01,1.10931145053621947e+01,7.49083597953100477e-02,2.04260981736440037e+01
0,5.01550332446119356e+01,4.55673682697912312e+01,3.17881516389446270e-02,4.59286027452974963e+01
0,1.92115484824783138e+01,7.84553381775494501e+01,3.42190510115743876e-02,7.57729947115924229e+00
1,6.01237796287475277e+01,3.05550482744772438e+01,4.98328300598006729e-02,3.85815610837199756e+01
0,4.89577638397927828e+01,7.73930979201354745e+01,4.10302549380417783e-02,1.47974882707197857e+01
0,3.96227395988748725e+01,6.66622785097384423e+01,6.08699935303842546e-02,1.66788605388447060e+01
0,7.42237241309515667e+01,4.86172925307888448e+01,4.54514356473893488e-02,4.07127737852975287e+01
2,6.99138606068340209e+01,2.12830362400382569e+01,5.54490643287947824e-02,3.70479079406520100e+01
0,2.54678414635406867e+01,4.42321231919127342e+01,6.87820844758304656e-02,1.75103355186689527e+01
0,2.16608223568073299e+01,7.67306223619960974e+01,5.41528272634215282e-02,7.59426330372680969e+00
0,7.40875482740302260e+01,1.00219178732044814e+01,2.44098171347106596e-02,5.58328162629901712e+01
0,2.10076321959639429e+01,3.46123565732692384e+01,5.65115074186000044e-02,1.70239284382905538e+01
2,6.30044428493035085e+01,3.43135061181050816e+01,3.87634153487132274e-02,4.77201260634264059e+01
0,3.18761911068479549e+01,6.65163988494540206e+01,9.33874087554658087e-04,6.98881953991272127e+01
0,3.52829742642759712e+01,1.33668720335169624e+01,7.03236272342771113e-02,1.78156235924041582e+01
0,4.87607252177444082e+01,2.73620791237594148e+01,4.42821994513431082e-03,1.26458368116220242e+02
1,7.48174917196336082e+01,7.35435791721288012e+01,6.27964560476607092e-02,1.55543330179115777e+01
1,1.01439790145233886e+01,6.33738026947590569e+01,7.70055267590715950e-03,7.78310651782497143e+00
